,host_is_superhost,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews,instant_bookable,reviews_per_month,bathrooms_quantity,wifi,tv,hot_water,kitchen,pets_allowed,free_parking,pool,bathroom_is_shared,bathrooms_type,price_range
20054,f,t,Ipanema,-22.98313,-43.20512,Entire rental unit,Entire home/apt,4,1.5 baths,2.0,3.0,456.0,1,1125,0,t,0.0,1.5,1,1,0,1,0,0,0,0,bath,\$251 - \$500
20055,f,t,Leblon,-22.98232,-43.22238,Entire rental unit,Entire home/apt,6,2 baths,2.0,4.0,651.0,1,1125,0,t,0.0,2.0,1,1,0,1,0,0,0,0,bath,\$501 - \$750
20056,f,t,Copacabana,-22.95969,-43.17445,Entire rental unit,Entire home/apt,4,1 bath,1.0,3.0,456.0,1,1125,0,t,0.0,1.0,1,1,0,1,0,0,1,0,bath,\$251 - \$500
20057,t,t,Ipanema,-22.9846,-43.20369,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,642.0,2,1125,0,f,0.0,1.0,1,1,0,0,0,1,0,0,bath,\$501 - \$750
20058,f,t,Ipanema,-22.98418,-43.19541,Entire rental unit,Entire home/apt,4,2 baths,2.0,3.0,647.0,1,1125,0,t,0.0,2.0,1,1,0,1,0,1,0,0,bath,\$501 - \$750
20059,f,t,Ipanema,-22.98418,-43.19755,Entire rental unit,Entire home/apt,5,2 baths,3.0,3.0,518.0,1,1125,5,t,0.66,2.0,1,1,0,1,0,1,0,0,bath,\$501 - \$750
20060,f,t,Ipanema,-22.98312,-43.20842,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,291.0,1,1125,2,t,0.49,1.0,1,1,0,1,0,0,0,0,bath,\$251 - \$500
20061,f,t,Copacabana,-22.98309,-43.19189,Entire rental unit,Entire home/apt,6,2 baths,2.0,4.0,456.0,1,1125,0,t,0.0,2.0,1,1,0,1,0,1,1,0,bath,\$251 - \$500
20062,f,t,Ipanema,-22.98306,-43.20236,Entire rental unit,Entire home/apt,4,1.5 baths,2.0,2.0,586.0,1,1125,0,t,0.0,1.5,1,1,0,1,0,0,0,0,bath,\$501 - \$750
20063,f,t,Barra de Guaratiba,-23.06013,-43.56196,Private room in residential home,Private room,2,1 bath,1.0,2.0,150.0,1,1125,2,f,0.2,1.0,1,1,1,1,0,1,0,0,bath,\$100 - \$250
20064,f,t,Ipanema,-22.98027,-43.19884,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,324.0,1,1125,2,t,0.65,1.0,1,1,0,1,0,1,0,0,bath,\$251 - \$500
20065,f,t,Copacabana,-22.98548,-43.19188,Private room in rental unit,Private room,2,1 bath,1.0,2.0,259.0,1,1125,0,t,0.0,1.0,1,1,0,0,0,0,1,0,bath,\$251 - \$500
20066,f,t,Copacabana,-22.97633,-43.19093,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,194.0,1,1125,1,t,0.1,1.0,1,1,0,1,0,0,0,0,bath,\$100 - \$250
20067,f,t,Copacabana,-22.96901,-43.18264,Entire rental unit,Entire home/apt,3,1 bath,1.0,2.0,200.0,3,30,0,f,0.0,1.0,1,1,0,1,0,0,0,0,bath,\$100 - \$250
20068,t,t,Copacabana,-22.98241,-43.19343,Entire rental unit,Entire home/apt,6,2 baths,2.0,1.0,350.0,4,1125,0,f,0.0,2.0,1,1,1,1,0,1,0,0,bath,\$251 - \$500
20069,f,t,Copacabana,-22.96489,-43.17555,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,324.0,1,1125,2,t,0.4,1.0,1,1,0,1,0,0,0,0,bath,\$251 - \$500
20071,f,t,Ipanema,-22.98351,-43.2065,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,421.0,1,1125,15,t,2.31,1.0,1,1,0,1,0,1,0,0,bath,\$251 - \$500
20072,f,t,Barra da Tijuca,-22.99242,-43.35106,Entire rental unit,Entire home/apt,6,2.5 baths,3.0,5.0,545.0,1,1125,3,t,0.48,2.5,1,1,0,1,0,1,1,0,bath,\$501 - \$750
20073,f,t,Leme,-22.96071,-43.17032,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,250.0,2,1125,0,f,0.0,1.0,1,0,1,1,0,1,0,0,bath,\$100 - \$250
20074,f,t,Copacabana,-22.97558,-43.19023,Entire rental unit,Entire home/apt,6,2 baths,2.0,3.0,453.0,1,1125,0,t,0.0,2.0,1,1,0,1,0,0,0,0,bath,\$251 - \$500
20075,f,t,Gamboa,-22.89432,-43.19283,Entire rental unit,Entire home/apt,5,1 bath,2.0,3.0,110.0,4,60,2,f,0.21,1.0,1,1,1,1,0,0,0,0,bath,\$100 - \$250
20076,f,t,Botafogo,-22.95608,-43.17621,Entire rental unit,Entire home/apt,5,1 bath,2.0,3.0,391.0,1,1125,0,t,0.0,1.0,1,1,0,1,0,0,0,0,bath,\$251 - \$500
20077,f,t,Botafogo,-22.94738,-43.18398,Entire rental unit,Entire home/apt,6,1 bath,1.0,2.0,181.0,1,1125,55,t,5.54,1.0,1,1,1,1,0,0,0,0,bath,\$100 - \$250
20078,f,t,Paquetá,-22.76647,-43.10953,Entire residential home,Entire home/apt,9,3 baths,4.0,5.0,600.0,2,365,1,f,0.1,3.0,1,1,1,1,0,1,1,0,bath,\$501 - \$750
20079,f,f,Ipanema,-22.98651,-43.19364,Entire rental unit,Entire home/apt,5,2 baths,2.0,4.0,700.0,4,15,0,t,0.0,2.0,1,1,1,1,0,0,0,0,bath,\$501 - \$750
20080,t,t,Recreio dos Bandeirantes,-23.02228,-43.48758,Entire rental unit,Entire home/apt,6,2 baths,2.0,4.0,199.0,2,1125,2,f,0.2,2.0,1,1,1,1,0,1,1,0,bath,\$100 - \$250
20081,f,t,Taquara,-22.93721,-43.372,Entire rental unit,Entire home/apt,4,2 baths,2.0,4.0,262.0,2,1125,2,t,0.2,2.0,0,1,1,1,0,1,1,0,bath,\$251 - \$500
20082,f,t,Barra da Tijuca,-23.00891,-43.35873,Entire rental unit,Entire home/apt,5,2 baths,2.0,2.0,451.0,1,365,8,t,0.87,2.0,1,1,1,1,0,1,1,0,bath,\$251 - \$500
20083,f,f,Laranjeiras,-22.9374,-43.19115,Entire rental unit,Entire home/apt,1,1 bath,1.0,1.0,250.0,3,365,0,t,0.0,1.0,1,1,0,1,0,0,0,0,bath,\$100 - \$250
20084,t,t,Leblon,-22.9847,-43.21748,Entire rental unit,Entire home/apt,3,1 bath,1.0,2.0,480.0,2,365,16,t,2.01,1.0,1,1,1,1,0,0,0,0,bath,\$251 - \$500
20085,t,t,Leme,-22.96397,-43.17026,Entire rental unit,Entire home/apt,3,1 bath,1.0,1.0,210.0,3,10,7,t,0.7,1.0,1,1,1,1,0,0,0,0,bath,\$100 - \$250
20086,t,t,Catete,-22.92285,-43.17892,Entire rental unit,Entire home/apt,3,1 bath,1.0,1.0,133.0,3,1125,41,t,4.16,1.0,1,1,1,1,0,0,0,0,bath,\$100 - \$250
20087,f,f,Copacabana,-22.96509,-43.17705,Entire rental unit,Entire home/apt,5,2 baths,2.0,4.0,500.0,3,365,0,t,0.0,2.0,0,0,1,1,0,0,0,0,bath,\$251 - \$500
20088,f,f,Barra da Tijuca,-23.00153,-43.32899,Entire rental unit,Entire home/apt,4,1 bath,1.0,1.0,280.0,5,5,0,t,0.0,1.0,0,1,0,1,0,1,1,0,bath,\$251 - \$500
20089,f,t,Copacabana,-22.96576,-43.19194,Entire rental unit,Entire home/apt,5,2 baths,3.0,4.0,300.0,2,1125,0,t,0.0,2.0,1,0,0,1,0,0,0,0,bath,\$251 - \$500
20090,t,t,Leblon,-22.9825,-43.21725,Entire rental unit,Entire home/apt,4,2 baths,1.0,3.0,1029.0,2,365,1,t,1.0,2.0,1,1,1,1,0,0,0,0,bath,> \$1000
20091,t,t,Recreio dos Bandeirantes,-23.03179,-43.47215,Entire rental unit,Entire home/apt,4,1 bath,1.0,3.0,367.0,2,89,20,f,2.38,1.0,1,1,1,1,0,1,1,0,bath,\$251 - \$500
20092,f,t,Santa Teresa,-22.91641,-43.17923,Private room in residential home,Private room,2,2 shared baths,1.0,1.0,60.0,2,1125,1,f,0.12,2.0,1,1,0,1,0,1,0,1,shared bath,< \$100
20093,f,t,Copacabana,-22.96845,-43.18851,Entire rental unit,Entire home/apt,4,1 bath,1.0,4.0,348.0,4,15,1,t,0.1,1.0,0,0,1,1,0,0,0,0,bath,\$251 - \$500
20094,t,t,Ipanema,-22.97762,-43.1973,Entire rental unit,Entire home/apt,6,2 baths,3.0,4.0,364.0,5,90,1,t,0.18,2.0,1,1,1,1,0,1,0,0,bath,\$251 - \$500
20096,t,t,Recreio dos Bandeirantes,-23.02227,-43.4896,Entire rental unit,Entire home/apt,6,2 baths,2.0,4.0,206.0,2,1125,1,f,1.0,2.0,1,1,1,1,0,1,1,0,bath,\$100 - \$250
20097,t,t,Botafogo,-22.94138,-43.1866,Private room in residential home,Private room,1,1 shared bath,1.0,1.0,70.0,2,30,0,t,0.0,1.0,1,0,1,1,0,0,0,1,shared bath,< \$100
20098,f,t,Ipanema,-22.98534,-43.20384,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,524.0,2,365,0,f,0.0,1.0,1,1,1,1,0,0,1,0,bath,\$501 - \$750
20099,t,t,Botafogo,-22.94267,-43.18584,Entire residential home,Entire home/apt,4,1 bath,2.0,2.0,150.0,2,90,4,f,0.77,1.0,1,0,1,1,0,1,0,0,bath,\$100 - \$250
20100,f,f,Copacabana,-22.96527,-43.18663,Entire rental unit,Entire home/apt,8,1.5 baths,3.0,5.0,392.0,2,1125,0,f,0.0,1.5,1,1,1,1,0,0,0,0,bath,\$251 - \$500
20101,f,t,Ipanema,-22.9856,-43.19986,Entire rental unit,Entire home/apt,4,1 bath,1.0,1.0,171.0,4,30,13,t,1.38,1.0,1,1,1,1,0,0,0,0,bath,\$100 - \$250
20102,f,t,Copacabana,-22.96361,-43.17531,Entire rental unit,Entire home/apt,4,1 bath,1.0,3.0,200.0,4,5,0,t,0.0,1.0,1,1,1,1,0,0,0,0,bath,\$100 - \$250
20103,t,t,Leblon,-22.98248,-43.22161,Entire rental unit,Entire home/apt,4,1 bath,1.0,1.0,606.0,2,365,1,f,1.0,1.0,1,1,1,1,0,1,0,0,bath,\$501 - \$750
20104,f,f,Copacabana,-22.96443,-43.17417,Entire rental unit,Entire home/apt,6,1 bath,2.0,3.0,350.0,4,1125,1,f,0.12,1.0,1,1,1,1,0,0,0,0,bath,\$251 - \$500
20105,f,t,Humaitá,-22.95355,-43.19665,Entire rental unit,Entire home/apt,5,2 baths,3.0,3.0,395.0,1,365,12,t,1.38,2.0,1,1,0,1,0,0,0,0,bath,\$251 - \$500
20107,t,t,Copacabana,-22.96653,-43.19178,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,500.0,5,10,0,t,0.0,2.0,1,1,1,1,0,0,0,0,bath,\$251 - \$500
20108,f,t,Centro,-22.91368,-43.18624,Private room in rental unit,Private room,4,1 shared bath,2.0,2.0,250.0,1,1125,0,t,0.0,1.0,1,1,1,1,0,0,0,1,shared bath,\$100 - \$250
20109,f,f,Vargem Pequena,-22.98364,-43.46264,Private room in condominium (condo),Private room,2,1 shared bath,2.0,0.0,59.0,2,15,1,f,0.65,1.0,1,0,1,1,0,0,0,1,shared bath,< \$100
20110,t,f,Barra da Tijuca,-23.00971,-43.33482,Entire rental unit,Entire home/apt,2,1 bath,1.0,2.0,246.0,4,365,1,f,0.13,1.0,1,1,1,1,0,1,0,0,bath,\$100 - \$250
20111,f,t,Centro,-22.91515,-43.17904,Entire rental unit,Entire home/apt,3,1 bath,1.0,2.0,129.0,3,14,4,f,0.45,1.0,1,1,1,1,0,0,0,0,bath,\$100 - \$250
20112,f,t,Copacabana,-22.97665,-43.19173,Entire condominium (condo),Entire home/apt,3,1 bath,1.0,2.0,320.0,3,1125,0,t,0.0,1.0,1,1,1,1,0,0,0,0,bath,\$251 - \$500
20113,f,f,Vidigal,-22.99339,-43.23412,Entire residential home,Entire home/apt,7,2 baths,3.0,4.0,835.0,3,30,0,t,0.0,2.0,1,1,0,1,0,1,0,0,bath,\$750 - \$100
20114,t,t,Vidigal,-22.99665,-43.23692,Entire residential home,Entire home/apt,3,1.5 baths,1.0,1.0,174.0,1,31,44,t,4.63,1.5,1,1,1,1,0,0,0,0,bath,\$100 - \$250
20117,t,t,Leblon,-22.98284,-43.22095,Entire rental unit,Entire home/apt,4,2 baths,1.0,1.0,593.0,2,365,8,t,0.85,2.0,1,1,1,1,0,1,0,0,bath,\$501 - \$750
20119,t,t,Copacabana,-22.97122,-43.18413,Entire condominium (condo),Entire home/apt,6,1.5 baths,2.0,3.0,393.0,3,120,1,f,1.0,1.5,1,1,1,1,0,0,0,0,bath,\$251 - \$500
20120,t,t,Copacabana,-22.96449,-43.17898,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,129.0,3,1125,19,t,1.95,1.0,1,1,1,1,0,0,0,0,bath,\$100 - \$250
20121,f,t,Recreio dos Bandeirantes,-23.02756,-43.4986,Private room in bed and breakfast,Private room,1,6 shared baths,5.0,14.0,150.0,1,365,1,t,0.12,6.0,1,1,1,1,0,0,1,1,shared bath,\$100 - \$250
20122,f,t,Copacabana,-22.97883,-43.18958,Entire rental unit,Entire home/apt,3,1 bath,1.0,2.0,227.0,1,1125,4,t,0.45,1.0,1,1,0,1,0,0,0,0,bath,\$100 - \$250
20123,f,t,Flamengo,-22.927181,-43.175301,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,290.0,1,30,1,f,0.6,1.0,1,1,1,1,0,0,0,0,bath,\$251 - \$500
20124,f,f,Recreio dos Bandeirantes,-23.02185,-43.44997,Entire rental unit,Entire home/apt,8,2 baths,2.0,3.0,985.0,2,365,0,t,0.0,2.0,1,1,1,1,0,1,0,0,bath,\$750 - \$100
20125,f,f,Copacabana,-22.96747,-43.18685,Private room in rental unit,Private room,3,1 shared bath,1.0,2.0,250.0,1,365,0,t,0.0,1.0,1,1,1,1,0,0,0,1,shared bath,\$100 - \$250
20126,f,t,Copacabana,-22.98615,-43.19159,Entire condominium (condo),Entire home/apt,6,1 bath,2.0,2.0,820.0,2,30,0,f,0.0,1.0,1,1,0,1,0,1,0,0,bath,\$750 - \$100
20130,f,t,Flamengo,-22.93683,-43.17588,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,120.0,4,1125,2,f,1.28,1.0,1,0,1,1,0,0,0,0,bath,\$100 - \$250
20131,t,t,Ipanema,-22.98513,-43.20473,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,132.0,4,45,11,t,1.25,1.0,1,1,1,1,0,0,0,0,bath,\$100 - \$250
20132,f,f,Copacabana,-22.96805,-43.18533,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,250.0,3,15,1,t,0.1,1.0,1,0,1,1,0,1,1,1,shared bath,\$100 - \$250
20133,f,t,Ipanema,-22.98545,-43.20115,Entire rental unit,Entire home/apt,5,2 baths,2.0,4.0,480.0,2,365,0,f,0.0,2.0,1,1,1,1,0,0,0,0,bath,\$251 - \$500
20134,f,t,Ipanema,-22.98451,-43.19626,Entire rental unit,Entire home/apt,4,1.5 baths,2.0,3.0,300.0,1,1125,2,f,1.2,1.5,1,1,1,1,0,1,0,0,bath,\$251 - \$500
20135,f,t,Laranjeiras,-22.93596,-43.18912,Entire rental unit,Entire home/apt,2,1 bath,1.0,2.0,500.0,1,30,0,t,0.0,1.0,0,1,0,1,0,0,0,0,bath,\$251 - \$500
20136,f,t,Copacabana,-22.96337,-43.17938,Entire condominium (condo),Entire home/apt,4,1 bath,1.0,3.0,117.0,4,120,1,t,0.12,1.0,1,1,0,1,0,0,0,0,bath,\$100 - \$250
20137,f,t,Copacabana,-22.9679,-43.1865,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,561.0,3,365,0,t,0.0,1.0,0,0,1,1,0,0,0,0,bath,\$501 - \$750
20138,f,t,Copacabana,-22.97664,-43.1905,Entire condominium (condo),Entire home/apt,4,1 bath,1.0,2.0,272.0,3,150,16,t,2.51,1.0,1,1,1,1,0,0,0,0,bath,\$251 - \$500
20139,f,t,Copacabana,-22.97868,-43.1892,Entire rental unit,Entire home/apt,3,1 bath,1.0,2.0,80.0,2,1125,1,f,0.1,1.0,1,1,1,1,0,0,0,0,bath,< \$100
20140,t,t,Copacabana,-22.96497,-43.1908,Entire serviced apartment,Entire home/apt,4,1 bath,1.0,1.0,251.0,3,31,8,t,0.84,1.0,1,1,1,1,0,1,0,0,bath,\$251 - \$500
20141,f,f,Glória,-22.92025,-43.17802,Private room in rental unit,Private room,1,1 private bath,1.0,1.0,110.0,3,6,0,t,0.0,1.0,1,0,1,1,0,0,0,0,bath,\$100 - \$250
20142,f,t,Centro,-22.91445,-43.18947,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,162.0,2,7,0,t,0.0,1.0,1,1,0,1,0,0,0,0,bath,\$100 - \$250
20143,f,t,Ipanema,-22.98573,-43.20976,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,731.0,1,365,0,t,0.0,2.0,1,1,1,1,0,1,1,0,bath,\$501 - \$750
20144,t,t,Camorim,-22.98371,-43.41343,Entire condominium (condo),Entire home/apt,4,1 bath,1.0,1.0,350.0,20,365,2,t,0.23,1.0,1,1,1,1,0,1,1,0,bath,\$251 - \$500
20145,t,t,Camorim,-22.98349,-43.4153,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,150.0,20,365,1,t,0.29,1.0,1,1,1,1,0,1,1,0,bath,\$100 - \$250
20146,f,t,Copacabana,-22.96537,-43.17645,Private room in rental unit,Private room,3,2.5 shared baths,1.0,2.0,320.0,1,30,0,f,0.0,2.5,1,0,1,1,0,0,0,1,shared bath,\$251 - \$500
20147,t,t,Ipanema,-22.98656,-43.19272,Entire serviced apartment,Entire home/apt,4,1 bath,1.0,2.0,233.0,2,365,12,t,1.62,1.0,1,1,1,1,0,1,1,0,bath,\$100 - \$250
20148,f,t,Bangu,-22.87118,-43.45433,Entire rental unit,Entire home/apt,5,1 bath,3.0,3.0,114.0,7,730,1,t,0.64,1.0,0,0,0,1,0,0,0,0,bath,\$100 - \$250
20149,f,t,Laranjeiras,-22.93487,-43.19117,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,200.0,1,1,0,t,0.0,1.0,1,0,0,1,0,0,0,0,bath,\$100 - \$250
20150,f,t,Flamengo,-22.93875,-43.17651,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,149.0,1,1125,0,f,0.0,2.0,1,1,0,0,0,0,0,0,bath,\$100 - \$250
20151,t,t,Centro,-22.90953,-43.17904,Entire rental unit,Entire home/apt,3,1 bath,1.0,2.0,130.0,3,30,0,t,0.0,1.0,1,1,1,1,0,0,0,0,bath,\$100 - \$250
20152,f,f,Flamengo,-22.94195,-43.17292,Entire rental unit,Entire home/apt,4,1 bath,3.0,3.0,280.0,2,35,4,t,2.0,1.0,1,1,1,1,0,0,1,0,bath,\$251 - \$500
20153,t,t,Copacabana,-22.96514,-43.17416,Entire rental unit,Entire home/apt,3,1 bath,1.0,2.0,210.0,1,365,12,t,1.47,1.0,1,1,1,1,0,0,0,0,bath,\$100 - \$250
20154,t,t,Botafogo,-22.94632,-43.1879,Entire rental unit,Entire home/apt,3,1 bath,2.0,2.0,223.0,4,1125,0,t,0.0,1.0,1,1,1,1,0,1,0,0,bath,\$100 - \$250
20155,f,f,Ipanema,-22.9847,-43.19817,Entire rental unit,Entire home/apt,5,2 baths,3.0,3.0,391.0,2,1125,4,f,0.47,2.0,1,1,1,1,0,0,0,0,bath,\$251 - \$500
20156,t,t,Botafogo,-22.946093,-43.189171,Private room in condominium (condo),Private room,1,1 private bath,1.0,1.0,86.0,2,45,26,t,2.71,1.0,1,1,1,1,0,0,1,0,bath,< \$100
20157,t,t,Flamengo,-22.93867,-43.17724,Entire loft,Entire home/apt,4,2 baths,3.0,3.0,550.0,3,7,7,f,0.84,2.0,1,1,1,1,0,0,0,0,bath,\$501 - \$750
20158,t,t,Barra da Tijuca,-23.00104,-43.39186,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,266.0,2,90,8,f,0.82,1.0,1,1,1,0,0,1,1,0,bath,\$251 - \$500
20161,f,f,Centro,-22.91283,-43.17395,Private room in condominium (condo),Private room,1,1.5 baths,1.0,1.0,80.0,3,30,1,f,1.0,1.5,1,0,1,1,0,0,0,0,bath,< \$100
20162,f,t,Copacabana,-22.96029,-43.17589,Private room in villa,Private room,6,2 baths,2.0,3.0,55.0,1,400,0,f,0.0,2.0,1,0,0,1,0,0,0,0,bath,< \$100
20163,t,f,Copacabana,-22.96848,-43.18815,Private room in residential home,Private room,4,1 private bath,2.0,3.0,331.0,2,1125,2,t,0.23,1.0,1,1,1,1,0,1,1,0,bath,\$251 - \$500
20164,t,t,Catete,-22.92389,-43.17839,Entire rental unit,Entire home/apt,2,1.5 baths,1.0,1.0,180.0,2,1125,2,f,0.4,1.5,1,1,0,1,0,0,0,0,bath,\$100 - \$250
20165,f,t,Copacabana,-22.96874,-43.18115,Entire rental unit,Entire home/apt,6,1 bath,2.0,2.0,600.0,3,1125,0,f,0.0,1.0,1,1,1,1,0,0,0,0,bath,\$501 - \$750
20166,f,t,Ipanema,-22.98399,-43.19902,Entire rental unit,Entire home/apt,6,2 baths,3.0,3.0,352.0,7,1125,0,f,0.0,2.0,1,1,0,1,0,1,0,0,bath,\$251 - \$500
20167,f,t,Barra da Tijuca,-23.00658,-43.32225,Entire rental unit,Entire home/apt,6,2.5 baths,3.0,4.0,370.0,3,30,9,t,1.07,2.5,1,1,1,1,0,1,0,0,bath,\$251 - \$500
20168,t,t,Glória,-22.92209,-43.17443,Entire rental unit,Entire home/apt,3,1 bath,1.0,2.0,185.0,2,1125,21,t,2.28,1.0,1,1,1,1,0,0,0,0,bath,\$100 - \$250
20169,f,t,Copacabana,-22.97046,-43.18907,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,120.0,1,365,2,t,0.26,1.0,1,1,1,1,0,0,0,1,shared bath,\$100 - \$250
20170,f,f,Recreio dos Bandeirantes,-23.01603,-43.48379,Entire condominium (condo),Entire home/apt,6,2 baths,3.0,5.0,471.0,2,30,0,f,0.0,2.0,1,1,1,1,0,1,1,0,bath,\$251 - \$500
20171,f,f,Copacabana,-22.97552,-43.19176,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,320.0,3,90,0,t,0.0,1.0,1,1,0,0,0,0,0,0,bath,\$251 - \$500
20172,t,t,Barra da Tijuca,-23.00589,-43.31997,Entire condominium (condo),Entire home/apt,2,1 bath,1.0,1.0,207.0,2,1125,9,f,1.46,1.0,1,1,1,0,0,0,1,0,bath,\$100 - \$250
20173,t,f,Copacabana,-22.96624,-43.17973,Entire rental unit,Entire home/apt,2,1 bath,1.0,2.0,230.0,2,1125,0,f,0.0,1.0,0,1,0,0,0,0,0,0,bath,\$100 - \$250
20174,f,t,Barra da Tijuca,-23.01533,-43.29976,Entire condominium (condo),Entire home/apt,6,1 bath,2.0,2.0,649.0,2,365,1,f,1.0,1.0,0,1,1,1,0,1,1,0,bath,\$501 - \$750
20175,t,t,Recreio dos Bandeirantes,-23.02057,-43.4568,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,334.0,2,1125,10,f,1.08,2.0,1,1,1,1,0,1,0,0,bath,\$251 - \$500
20176,f,t,Barra da Tijuca,-23.01476,-43.30432,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,346.0,1,365,1,t,0.2,1.0,1,1,0,1,0,1,1,0,bath,\$251 - \$500
20177,f,t,Barra da Tijuca,-23.01556,-43.30262,Entire rental unit,Entire home/apt,6,2 baths,2.0,4.0,690.0,1,365,0,t,0.0,2.0,1,1,0,1,0,1,1,0,bath,\$501 - \$750
20178,f,t,Leme,-22.96412,-43.17178,Entire rental unit,Entire home/apt,6,1 bath,2.0,5.0,350.0,2,1125,2,f,0.21,1.0,1,1,1,1,0,0,0,0,bath,\$251 - \$500
20179,t,t,Flamengo,-22.93814,-43.1766,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,119.0,5,30,4,f,0.47,1.0,1,1,1,1,0,0,0,0,bath,\$100 - \$250
20180,f,t,Barra da Tijuca,-22.98279,-43.36282,Private room in rental unit,Private room,5,5.5 shared baths,4.0,16.0,150.0,1,1125,0,f,0.0,5.5,1,1,1,1,0,1,1,1,shared bath,\$100 - \$250
20181,f,t,Jacarepaguá,-22.96549,-43.40791,Private room in condominium (condo),Private room,2,1 private bath,1.0,1.0,240.0,1,1,0,t,0.0,1.0,1,0,1,1,0,1,0,0,bath,\$100 - \$250
20182,f,f,Copacabana,-22.97971,-43.19233,Private room in condominium (condo),Private room,4,2 shared baths,1.0,1.0,120.0,2,30,3,t,0.33,2.0,1,0,1,1,0,0,0,1,shared bath,\$100 - \$250
20183,f,t,Rio Comprido,-22.9225,-43.2109,Entire rental unit,Entire home/apt,6,2 baths,1.0,1.0,100.0,3,1125,5,f,0.61,2.0,1,1,1,1,0,0,0,0,bath,\$100 - \$250
20184,f,t,Engenho Novo,-22.900087,-43.265789,Private room in rental unit,Private room,2,1 shared bath,1.0,2.0,60.0,2,1125,4,f,0.96,1.0,1,1,1,1,0,0,0,1,shared bath,< \$100
20185,t,t,Recreio dos Bandeirantes,-23.029,-43.47508,Entire loft,Entire home/apt,6,2.5 baths,2.0,2.0,709.0,2,1125,3,f,0.4,2.5,1,1,1,1,0,1,0,0,bath,\$501 - \$750
20186,f,t,Barra da Tijuca,-23.01519,-43.30693,Entire rental unit,Entire home/apt,5,3.5 baths,2.0,4.0,633.0,1,365,1,t,1.0,3.5,1,0,0,1,0,0,1,0,bath,\$501 - \$750
20187,f,t,Taquara,-22.91596,-43.38527,Entire rental unit,Entire home/apt,4,2 baths,2.0,3.0,190.0,20,1125,0,t,0.0,2.0,1,1,0,1,0,1,1,0,bath,\$100 - \$250
20188,f,t,Tijuca,-22.9445,-43.25366,Private room in rental unit,Private room,6,1.5 baths,2.0,4.0,200.0,1,15,3,f,0.66,1.5,1,1,1,1,0,0,0,0,bath,\$100 - \$250
20189,t,t,Botafogo,-22.95749,-43.18149,Entire rental unit,Entire home/apt,4,2 baths,1.0,2.0,296.0,4,1125,11,f,1.57,2.0,1,1,1,1,0,0,1,0,bath,\$251 - \$500
20190,f,t,Botafogo,-22.95745,-43.18622,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,106.0,2,1125,4,t,0.43,1.0,1,1,1,1,0,0,0,0,bath,\$100 - \$250
20191,f,t,Barra da Tijuca,-23.01088,-43.35769,Entire loft,Entire home/apt,6,2 baths,2.0,3.0,400.0,7,15,0,t,0.0,2.0,1,1,0,1,0,1,1,0,bath,\$251 - \$500
20192,f,f,Recreio dos Bandeirantes,-23.03318,-43.48458,Entire condominium (condo),Entire home/apt,5,2.5 baths,2.0,4.0,295.0,2,1125,4,t,3.24,2.5,1,1,0,1,0,1,0,0,bath,\$251 - \$500
20193,f,t,Copacabana,-22.9757,-43.19045,Entire rental unit,Entire home/apt,6,2 baths,2.0,3.0,453.0,1,1125,0,t,0.0,2.0,1,1,0,1,0,0,0,0,bath,\$251 - \$500
